L_1	L_2	L_3	L_4	L_5	L2_1	L2_2	L2_3	L2_4	L2_5
chr16:28892274-28892538	-2.49660659672042	-2.06045205165137	-3.06676948213033	-2.47689189809326	-2.89566949528202	-0.818066686305508	-1.32120146840474	-1.48359286517136	-1.6474882979527	-1.98647276711578
chr16:2891133-2891397	-0.67210207581155	-0.105719577474297	-0.312138013320795	-1.06345461378021	-0.343268044316231	-1.0578920989899	-0.792561959322293	-0.870134942845215	-1.70169797535501	-0.671021858835239
chr16:29148086-29148350	-0.493995243689419	-0.514793338718111	-0.220510730055507	0.128474137605794	0.196106714392899	-1.21876937054924	-1.39618345836327	-1.06579861768496	-0.715089064767482	-0.375784219490914
chr16:29228683-29228947	0	0	0	0	0	0.216437738824696	-3.83918466507665	-1.60703606158334	-1.08446284352733	-1.73791269424201
chr16:2985738-2986002	0	0	0	0	0	-0.959604721273378	-0.459854148946975	-0.0826562268218223	-0.456327902512115	-0.558865244552425
chr16:30549195-30549459	-2.50187443379891	-3.1904273296538	-2.03679520372306	-2.6691707684361	-2.61135460182213	-2.86805490136093	-3.80071442869486	-2.73071846296386	-3.26895811704357	-3.18534138036017
chr16:30604201-30604465	-0.286050458663158	-0.420599019345167	0.116115131581686	0.823751741049445	0.750372629138273	-0.817966439765511	-1.25748194733727	-0.541556993431128	-0.0414438494169654	0.0787418616015119
chr16:30766582-30766846	0.6476183198676	0.158588676808223	0.185933564738232	0.253136032829936	0.656631440052683	-0.104405468112166	-0.906888230299168	-0.555250383303949	-0.421805880175572	0.014551679359199
chr16:30796729-30796993	-2.00133360651082	-1.04152176741725	-1.55018430802995	-1.94850854987909	-1.26994979126594	-2.01516476465802	-1.30222295063769	-1.61925108678027	-2.12485090445918	-1.47951592174576
chr16:30855004-30855268	-1.15244546218049	-0.61926912264972	-1.94072769141397	-1.95543102853972	-1.47562189744589	0.335152807597581	0.226111593715451	-0.485808360119248	-0.929977864206794	-0.526153912897876
chr16:3101814-3102078	-1.39559352139898	-0.497724140560868	-1.44907173658849	-1.00915953064389	-1.55206394414559	-1.2484697767261	-0.334037319832206	-1.48849205284739	-0.842086791530323	-1.6122079959766
chr16:31170309-31170573	-2.05975433454771	-1.23898461334383	-2.57933416034334	-2.90484699043807	-1.84541447986432	-1.69482612951942	-0.707440687170102	-2.04448357029668	-2.79758108854237	-1.61791684798174
chr16:31214273-31214537	0	0	0	0	0	-0.0973589372699533	-1.61358712086763	-1.42047712893693	-0.454945769865706	-0.0298314680012846
chr16:31277892-31278156	-0.77206266015109	-0.384132475384499	-0.43579021080412	-0.996877959719284	0.741093618077676	-1.34095757666941	-1.67621574485395	-1.39716194708706	-2.2088675693232	0.186809541365838
chr16:31429106-31429370	-0.101221988079466	-0.11096692337937	-0.694169936100389	-0.71202295855153	0.94785884404092	-0.178821833617945	-0.462286451963999	-0.842516495853287	-0.750539802982538	1.05049933172255
chr16:3143263-3143527	0.191415917134277	0.363359151912892	0.0657474330234008	0.0316899991007445	0.700007092734698	-0.632823572424531	-0.722501101572722	-1.00417661512816	-1.05754465498536	-0.179018627776847
chr16:31461855-31462119	-2.32821195993829	-1.85482615808652	-2.05054316539693	-2.04948993906531	-1.92113173823024	-2.85319570127341	-2.60592461438148	-2.71194009460273	-2.90106986539412	-2.2969128858579
chr16:32869166-32869430	0.295505883507438	0.634411990324254	0.415746400588595	0.122357573682369	0.310959566048677	0.0329466718911447	0.151752642174296	0.0642061168949217	-0.383807251976459	0.108292188410097
chr16:3547881-3548145	-2.28646125954955	-1.76850365167885	-1.74602540118658	-1.95392817512676	-2.20332994586275	-2.04570399873875	-1.65912249488673	-2.09835026888084	-2.33302669224124	-2.46678812971815
chr16:3592233-3592497	-1.24033997479491	-0.545397040912585	-0.174013939798814	-0.0441826963899324	-0.553132487344351	-1.54606676860976	-0.669227050581345	-0.488374593165786	-0.386110538902336	-0.764860096289544
chr16:36590832-36591096	-1.38522138322599	-0.863385120455831	-1.62976679378846	-0.202690597553093	-1.72130318051275	-1.08449822355877	-0.802912919885024	-1.43647697191567	-0.125025714788912	-1.59223496907763
chr16:3714025-3714289	-0.403746006929624	-0.0852797479488951	-0.148797186820453	0.0272399713452188	0.0972524775946021	-0.625966285323891	-0.541171571231042	-0.528970306116653	-0.544768958789027	-0.123548943620589
chr16:3884623-3884887	0	0	0	0	0	-0.602234440562266	-1.11704876272876	1.1021179800929	-0.649531193044137	0.58770380157394
chr16:4250120-4250384	0	0	0	0	0	-1.20200582364749	-1.59890220993253	-0.366263790673769	-1.9660075952701	-1.06658855912443
chr16:4375945-4376209	1.04253234894363	1.42074347988328	1.48802042036655	1.06378747411004	1.46620441058614	0.278198623875738	0.367658598962123	0.566605614603008	-0.0133026464916904	0.895955026757514
chr16:4465818-4466082	-0.239335988088938	-1.23937345528265	-0.379302318175805	-0.485750076250628	-0.984505361810957	-0.387634135706476	-2.05538618299338	-0.843742778902464	-1.31244614817881	-1.40166722480598
chr16:46711474-46711738	-0.784580045242584	-0.506202387997094	-0.612359370968793	-0.749256295035249	-0.00709586073242482	-1.08684863958163	-0.932614480398909	-1.02428690365762	-1.28345699636026	-0.342769432741789
chr16:46730619-46730883	-0.471145870770765	-0.0995820260271771	-0.68052614842892	-0.796050194103314	-0.523284643996473	-0.982643838026873	-0.951405946761054	-1.38617914721681	-1.67998202339879	-1.17816241678164
chr16:46738873-46739137	-1.47313893502053	-2.00409386275441	-1.5209406812937	-1.73618624103121	-1.51699220485797	-1.90848321941384	-2.60606607435661	-2.12689867410364	-2.33458328707914	-1.94505952561343
chr16:46747573-46747837	-0.12695004291956	0.184969110028799	-0.387519603637631	-0.723251523623489	-0.302082843062525	-0.883733391880089	-0.529944203519963	-1.27533326251814	-1.51184531861922	-0.532925763811931
chr16:46839901-46840165	-1.23967671693666	-0.813199680287485	-1.1973003316435	-1.04215504748358	-1.82469228052667	-1.39230493406187	-1.06902695766435	-1.43036183648113	-1.34190169993938	-1.69468038595831
chr16:47395549-47395813	0.315231865298382	0.105610950628644	0.0969022361686866	0.228815039430122	-0.718975781884072	0.966437565655417	0.778302689958637	0.811452952434768	1.00096321875961	0.0231275014242428
chr16:48126342-48126606	-0.0548294233406166	0.0209272165480044	-0.367991982829057	-0.516797705608255	-0.218691040837528	0.211901976138851	0.0671248704345212	-0.320862776268201	-0.555116593599443	-0.0963091036585192
chr16:48205307-48205571	-0.327736249684422	-0.432043299026451	-0.0683608567130844	-0.356951143411747	-0.2661475802415	-1.13181089983158	-1.39591587882733	-0.976761711227404	-1.41553312143613	-0.838767239134594
chr16:48235928-48236192	-1.58059771065742	-1.71965917736937	-1.47508922699427	-1.87499955029646	-1.83579706691745	-1.67996638719415	-2.01947563028646	-1.76170642980042	-2.2093654142466	-2.06359819412171
chr16:4830118-4830382	-0.0975993488965968	0.830762453350182	0.181733990533239	-0.0230827135727596	-0.0562778965065178	0.0830958368846927	0.806510954303832	0.316301610306688	0.0497429264445069	0.0643558441392056
chr16:48617821-48618085	0.173571019002749	0.209814419858068	0.163871073950807	0.417358752000934	0.356912406319324	0.299700552864019	0.104896770375753	0.133007310723477	0.375233655026943	0.467430674063636
chr16:49195127-49195391	-2.5911959282797	-1.88141639250937	-2.84665854517843	-1.53432407476056	-2.47176431648035	-2.74528079889119	-2.21391512492267	-3.16839622541541	-1.87281900949923	-2.59152076585423
chr16:49452604-49452868	1.31637649388466	0.848603751265681	0.917059415908415	0.948279744144757	0.711364540925872	0.992080905377539	0.354654442211072	0.452629265342593	0.347732059425239	0.320758941073097
chr16:49542107-49542371	0.407701742692324	0.643059692209648	0.415382124899882	0.140537847532409	0.415532502866694	0.133400579084484	-0.143687432772034	-0.135956296046695	-0.557367094197645	-0.111248798406484
chr16:4976942-4977206	0.28531240890505	0.343195823367085	0.336313723052971	-0.050136705955121	-0.268889320582181	0.142985030722273	0.157073028099746	0.00161874394185887	-0.659385406850628	-0.641117938164594
chr16:4982389-4982653	1.264025714744	1.09698720739708	0.464341929044586	0.870189460615781	1.04050719998154	0.331328765288945	0.140809953919763	-0.509710701009774	-0.158505607352249	0.106765469989585
chr16:5003181-5003445	0.113032330651821	-0.218119261178617	-0.266369601550607	-0.687646251228161	-1.01053519504578	-0.640931931817399	-1.01177118218596	-1.27398880419363	-1.47092587821978	-1.34855355902657
chr16:502834-503098	0.937996603140796	1.24783277375595	0.962001041107511	1.21229213929366	1.09294602074042	0.546299360869187	0.471179859875595	0.335473661613038	0.473326731063475	0.532511996942466
chr16:50702515-50702779	-0.243498233020983	0.46096187128332	-0.513156776173768	-1.0644918551948	0.641120681717501	0.0764636195724157	0.565270763126368	-0.30064013331028	-0.962978834343565	1.08019899117484
chr16:50838606-50838870	-0.780060690274496	0.289308000732642	-0.0631826823690795	-0.441655854445249	-0.272883972413931	-0.624453944025846	0.257089200301078	-0.0406840942958836	-0.266379942968456	-0.0856517456725664
chr16:50839466-50839730	0.185351416375502	0.455029636306353	-0.64132812303348	0.143028137694692	-0.216141325050866	0.140303727572114	0.327717013986923	-0.779012857356297	-0.0551754196254179	-0.232061378665049
chr16:50842954-50843218	-0.288265616864608	-1.47519494245873	0.0146542205627131	-0.946904154736967	-0.390930423641204	-0.226981386809538	-1.85949567896488	-0.162607138189947	-1.11913862651652	-0.481629059978505
chr16:50849045-50849309	-0.819322865062854	-0.470391786425297	-0.215423578969015	-0.129109558355057	-0.535861770190778	-0.70386507239499	-0.59058351355809	-0.3436046165675	-0.366258596512793	-0.35001325921067
chr16:50925576-50925840	-4.46739658393845	-4.82496019537695	-4.27195572902471	-4.05704741973948	-4.28007752294838	-4.48364441524002	-4.99565129290297	-4.47339566554286	-4.33387685793787	-4.25971108018027
chr16:50928328-50928592	-0.350324900602123	-1.17191692657454	-0.759348568271742	-1.19021057734412	-1.10839798835892	-0.466234784814402	-1.59353208151516	-1.09743903049785	-1.48416203508445	-1.37606282163574
chr16:51050631-51050895	0.259993712722815	1.36008280554393	0.752856894322836	1.38680937180829	0.819666268691026	0.105291368188348	1.05495060693749	0.347946525051116	1.01944429056662	0.668775580210444
chr16:51095148-51095412	-0.407349782427873	0.0343976488498862	1.19898643929652	-0.163340089668546	-1.47171901965762	-0.527875650771906	-0.321153030752573	0.853897815155157	-0.567353156085672	-1.66609091031097
chr16:51110255-51110519	-0.55665110155641	-0.715502543633865	-0.651811215507921	-0.200156253764214	-0.755880662771097	-0.586395616127796	-1.14599953353173	-0.822172172170221	-0.634682947414506	-1.11102699168105
chr16:51120268-51120532	-0.565910425265726	-0.904628069309892	-0.565112776516651	-1.42802536537325	-0.811983103023168	-0.167936784001056	-0.620831226359493	-0.339186325031648	-1.20171396131627	-0.473163001069315
chr16:51359361-51359625	0	0	0	0	0	-1.32907156819885	-1.98275762507013	-0.781256856387195	-1.68632019361181	-1.53824201372872
chr16:51402317-51402581	-2.20297726796277	-1.70942243301856	-1.28386698455943	-1.08976861302221	-1.72224104115645	-1.87158652961607	-1.49720614562593	-1.02659662157577	-0.913792655258571	-1.25012771519841
chr16:51403202-51403466	0.202004589914731	0.433055839954397	0.257546557270595	0.46569332677864	0.216697319726213	0.586892913467046	0.673456107573469	0.553254622145104	0.683405770126176	0.506159273667984
chr16:51408571-51408835	-0.764886083934003	-0.667886219215843	-1.40288129115976	-1.39172381909997	-1.72461696542158	0	0	0	0	0
chr16:51524817-51525081	-1.67955981077292	-0.748633429514249	-1.74643831262154	-1.54669738276035	-1.80378493549457	-1.84403648058311	-1.12778472650442	-2.00134789446199	-1.89676200098541	-1.9294808846373
chr16:51889053-51889317	-0.769389424959321	-1.43337152884592	-1.1269129936997	-0.535660734407584	-0.395265891253881	-0.226090110873123	-0.749004113375092	-0.486773302772025	0.121751109079248	0.458568665103975
chr16:52489119-52489383	0.194099814436996	0.497962300955546	0.436013734254116	0.168373014652288	0.281874001332327	0.560847359679236	0.620031756827054	0.675909772223155	0.31218756617293	0.422128070037197
chr16:52612304-52612568	0.304972527522084	0.564223281212736	0.234733585730437	0.581931509426967	0.375735228277117	0.365851287863356	0.534244785652237	0.274180020639705	0.443135903482087	0.431909552182707
chr16:53511608-53511872	0.388349307321697	0.556854462256577	0.802446968710577	0.790340327647663	0.658131322584359	-0.315403288964611	-0.152843007797065	0.114515028334433	0.0508778664183841	0.333444695825125
chr16:53519185-53519449	-1.71683187956708	-1.44765804219157	-1.73023044572173	-1.66624581611583	-1.85079301092119	-1.79656970122834	-1.66916606778104	-1.92248476845937	-1.9792455073188	-1.82309880171954
chr16:53958497-53958761	0.175863228764262	-0.00487522025489642	0.118353032801086	-0.545926962125954	-0.201257012545225	0.10413217158305	-0.250050477300915	-0.176142724745522	-1.15415978275641	-0.250871644433804
chr16:53973336-53973600	0.276343620726015	0.595815594385124	1.26834930593318	0.862924260128572	0.732934538748654	0.328807207391074	0.401642658255068	1.14663539333223	0.604517310168663	0.671129730301328
chr16:54124754-54125018	-1.82809568935537	-0.879865189188861	-2.25213679478416	-2.12622306472238	-2.27862324139882	0.349127626330143	0.0767686671776155	-0.123002217256061	-1.21796807497657	-1.1908407568231
chr16:54125455-54125719	-0.397032183801327	-0.595185160347173	-0.918252991216751	0.00500272459703139	-0.431782163632064	-0.120390918856162	-0.395421546335881	-0.774270186942929	0.124054706780415	-0.131935071445442
chr16:54181224-54181488	-3.21665037375278	-3.81899207665947	-3.88225733392568	-3.24347612671133	-3.33600710195459	-3.06432022335196	-3.83503508536401	-3.73245024607361	-3.09086391951159	-3.3402683183531
chr16:54216462-54216726	-1.20497822355459	-1.50158595491232	1.29095952093197	0.498818848004422	-1.55702047515316	-0.699469600053519	-1.23023230332154	1.60596053602713	0.845378828388602	-1.3868652195087
chr16:54266117-54266381	-0.852761306526741	-0.84987531626684	-0.360324854583877	-0.218857744873915	-0.333401432479138	-0.30551237009587	-0.554712201336818	0.0300228931467055	0.287825728304371	0.227701619743316
chr16:54422436-54422700	1.42215690369158	0.754452823204898	0.0339153159689304	1.16898051697265	0.11442344595486	0.857055508905941	0.0919131151219801	-0.503060468253859	0.44936394785419	-0.236845935867083
chr16:54459602-54459866	-1.25458036100966	-0.30748574450525	-0.861767108099126	-1.54735087158576	-0.676781509311723	-0.888227634156904	-0.179997253808907	-0.536110766895357	-1.16758359425641	-0.454973274693168
chr16:54483674-54483938	-2.72678703450049	-1.33567954995973	-1.82225277299695	-1.90764623216223	-1.59529523491631	-2.26729902799228	-1.12453877800042	-1.4622924421567	-1.63125315134893	-1.24427483769396
chr16:54862488-54862752	-0.174940752219277	1.0069001602124	1.16174444846314	1.84968846967097	-0.179261625093463	-0.0321058024709171	0.374727143217499	1.00244779023958	1.73734756144089	0.0835949456226456
chr16:55379836-55380100	0.0688801669578337	0.0542387046396771	0.329593933315913	0.316914133400954	0.071402469023046	-0.185551104739467	-0.309542699442635	-0.0861015112293188	-0.282451063440751	-0.136002516827895
chr16:55385324-55385588	-0.338667689424656	-0.664432068323431	-0.54283296335699	0.419946960108628	-0.853735795023487	-0.136979720883192	-0.612837708979574	-0.366167471306649	0.541607573467809	-0.743375789149674
chr16:55660532-55660796	-0.0315349556910525	0.57885406420797	0.0635264757810117	0.275340876862206	0.558045326229586	-0.347543547943034	0.124942011413248	-0.38188444356167	-0.350671335939684	0.330244081610561
chr16:55757258-55757522	-0.115745850854368	-0.690308272955519	1.59786759662836	-0.181172909536573	-0.778452190001493	-0.290630552271097	-1.269493350191	1.23775216988901	-0.847989495884387	-0.76517440454406
chr16:55835938-55836202	-1.68391641213672	-1.43050310742607	-1.4138913068732	-2.84038384247388	-1.27901464350511	-1.74738607238959	-1.52124073549051	-1.48332142490118	-2.99002380447141	-0.741387348410093
chr16:56269463-56269727	0	0	0	0	0	-1.2977706406866	-0.993805374368686	-2.40568290627851	-1.70431660778977	-0.496646017421005
chr16:56272743-56273007	-1.14457280839255	-0.223335918965446	-1.01878951585379	-0.859148109095845	-0.767154763779594	-1.28329671703601	-0.226205213851668	-1.22633898358776	-1.23394507378748	-0.929022107958488
chr16:56273904-56274168	0.414256808274433	0.628729305677315	0.71817853127838	0.727452208792874	0.532382710036088	0.251793258230447	0.30477919202985	0.456103131418844	0.404429750577767	0.309281205048549
chr16:56295616-56295880	1.06411708111113	1.26248120017922	0.907913303377441	1.21584463003051	1.1905261126269	0.323598172530824	0.398023034322872	-0.0531274976790059	0.0873172561686451	0.661217614531308
chr16:56336096-56336360	0.388425216381313	0.575629824359336	2.15194852312175	0.345167109963858	0.4872078532507	0.0811698405658609	-0.265627898180135	1.44536902467248	-0.268261772905218	0.0464295824313764
chr16:56345255-56345519	0.716973703046832	1.30575613628088	0.516339785008685	1.41573433188273	0.159570636660017	-0.063912732152468	0.346190282206982	-0.405500577116874	0.1864176584636	-0.163171447666712
chr16:56481465-56481729	-1.15976588215809	-0.461847077787445	-0.332923798939062	-0.563231950411924	-0.962367825757028	-0.74823518142753	-0.326992045704867	0.0114107292198358	-0.437752157298928	-0.344056548077934
chr16:56647752-56648016	0	0	0	0	0	-0.760545061889923	-0.987814289464763	-0.674496527897118	-2.03986382840667	-0.846528766571189
chr16:57000980-57001244	0.696663994523496	-0.0148505710223933	0.109121459834333	-0.289392255639031	-0.809983049700991	-0.204456004193649	-1.01680814618918	-0.794779018865581	-1.31837132842932	-1.5322540076619
chr16:57234120-57234384	-0.558797776002622	-0.395660991158446	-0.41151843267779	-0.629840007969928	-0.418941252838465	-0.473946800347485	-0.539085313820188	-0.479635909214051	-0.651288947385109	-0.505792324085262
chr16:57646741-57647005	-0.521276148149026	0.0765733433244987	0.0376537976058694	0.699173834301871	-0.0206039686413733	-1.38864727136828	-0.803374699191502	-0.967745333001141	-0.452435649998272	-0.7675528131933
chr16:57858209-57858473	-1.95837946602051	-2.3520888045886	-2.83796074435513	-2.95246276440383	-2.65543322507798	-1.13358134700102	-1.85637306987191	-2.08965414127415	-2.28153640496136	-2.1514648573683
chr16:58081256-58081520	0	0	0	0	0	0.235311910335953	-1.21765165020929	-0.702268571101059	-0.686243195067967	-0.866316183194907
chr16:58347091-58347355	-0.268809853416371	0.800925885300444	0.112301109475568	0.0661089490971353	0.0776107270718964	0.825389962091899	1.49064763033562	1.07489189261261	0.662063126472448	0.620113628684306
chr16:58418093-58418357	-0.14030645850668	0.22326521532102	-0.174942555992935	-0.0302833961816413	-0.618102733293561	-0.357781505404591	-0.033826203414544	-0.579072957119393	-0.402405010672446	-0.992986251361518
chr16:58482211-58482475	0.0371902905503969	0.244441301811746	0.214036083198165	0.285476087780224	0.051824069364085	-0.278042408597208	-0.29446980092679	-0.260138706583914	-0.256658827515868	-0.271172306477561
chr16:58485147-58485411	0.721652009558321	1.31511020725015	0.983345612694907	0.811082825496028	0.917673675689262	0.363003684065772	0.789990275371449	0.496344533304462	0.285850612900645	0.633107577389793
chr16:58487559-58487823	-0.554947037459015	-0.5285706915944	0.109354580379172	0.102454677467876	-0.0902984371519944	-1.78636854350905	-1.88883115041949	-0.844649408225988	-1.15923089131505	-0.541714889176654
chr16:58575118-58575382	-0.559377549759388	-0.133521592083028	0.139162745175532	-0.183888308191598	-0.523610986463978	0.0135900249758093	0.258533897016125	0.701299534778523	0.359025044270385	0.0377737536886676
chr16:58705615-58705879	-2.03735448151264	-4.02880621601289	-2.96542034525563	-2.44008537221262	-3.2064355433686	-2.01401291736082	-4.37210470239031	-3.31868574481778	-2.77967984232297	-3.34298977840638
chr16:58721311-58721575	0	0	0	0	0	0.426745190831109	-1.41885327323741	-1.59013500789942	-0.997872680475787	-0.81816486649556
chr16:60811473-60811737	0.0990622908992424	0.0582286184832528	-0.687182353499518	0.957338182919502	-0.118253825161351	0.249018715878395	0.32386118481693	-0.32500995328576	1.3357868042803	0.332628853872553
chr16:60815537-60815801	-1.95017002927514	-2.51069667489056	-2.32166222437618	-1.74346437335633	-2.42512984046079	-1.64818150253478	-2.42335757348617	-2.17876556705813	-1.69194893256951	-2.07178852611668
chr16:6161763-6162027	-0.245670699244678	0.256764085856528	0.0888456361666163	-0.0112608273897845	0.311927544026354	0.109402568459142	0.340005919697754	0.259641728829475	0.0589902147894213	0.248214727531542
chr16:64012044-64012308	0.203554248148158	2.05837400112829	0.367544927126043	0.526999368482277	0.591422523287112	0.266262361173044	1.92653791837991	0.368244389482606	0.441169652593856	0.618397466072017
chr16:64287991-64288255	-0.564536559463822	-0.67008039496828	-0.520155257180369	-0.489730965560186	-0.582086570206863	-0.468165213251711	-0.757619524148118	-0.507774441740126	-0.646803136448636	-0.567075538629257
chr16:64475734-64475998	-1.55261427906455	-0.693063658818793	-0.828059991916541	-0.446661156094192	-0.126865775923839	-1.27775987621688	-0.500708847187055	-0.550418857409013	-0.214743401985015	0.27639397729809
chr16:65250106-65250370	-0.632516009367817	-0.627967860770769	-0.962407755042347	-0.790069479328795	-0.213704082859951	-0.542937022561532	-0.805658529983753	-1.07610582080745	-1.04342019431517	-0.182286197040129
chr16:65896439-65896703	-1.92240588635944	-1.34548101910067	-1.86341350297426	-1.20154371292337	-1.23251294165798	-2.51146042345417	-1.87450470285002	-2.41052837074965	-1.87252904790715	-1.57649643215091
chr16:65945814-65946078	-0.00405257185275413	-0.529577302191964	-0.191770386819316	-0.46650764291212	-0.880251018432107	0.935086293394462	-0.0619181386547841	0.639170631001809	-0.1179756251361	-0.424144248476459
chr16:66366894-66367158	0.150110518046465	0.858862536531677	1.01751605750482	1.28500259292855	0.474810390536953	-0.566323398173205	-0.0235094234642228	0.250930950426942	0.317207053106664	0.0958751125604693
chr16:66904094-66904358	0	0	0	0	0	-0.420441610134819	-0.177866151196519	0.197292005629529	-0.621636368267543	-0.339946790931252
chr16:66963751-66964015	0.139184570346868	1.40095214254573	-0.116713235405585	0.513772171370466	0.521151468362675	-0.68421374591137	0.335174102426775	-0.871992577647896	-0.48647278371575	-0.305956861612482
chr16:67055952-67056216	0.583180006047037	0.64493400247632	0.224735938273683	0.383455670011425	0.228119592439167	0.778657791798802	0.641881397489704	0.397320732260408	0.467595123101562	0.290271142531859
chr16:67217219-67217483	1.27973893526217	1.7486392433779	1.90930918341386	1.96919177300758	1.56688358764129	0.745574228287301	0.970893600329407	1.23664268754448	1.15838286624725	1.06217159198583
chr16:67378991-67379255	-4.14808474004338	-4.20129404331039	-3.22712097567342	-2.82390416156293	-3.70945694890558	-4.0612425621738	-4.08962950642116	-3.13598605512273	-2.87342548260026	-3.4970833402712
chr16:67708116-67708380	0.423538553300389	-0.647730956284856	-0.217092001146666	-0.35168581704111	-0.689907391149374	1.05003973375819	-0.160057016104753	0.444839413451513	0.266469824475078	-0.00441250379626865
chr16:67740831-67741095	-2.03430196021812	-3.30956367468471	-2.16448677412902	-1.63638248222402	-2.33058703836848	-2.09687258504611	-3.88544207038243	-2.44055537522511	-2.07105250676547	-2.35330000574978
chr16:67770670-67770934	0.159858583049136	0.0140444115208303	0.314761016496349	-0.627203398305196	-0.299435802801658	-0.382603991324977	-0.8266057339159	-0.273550186670554	-1.45348015330623	-0.572209427180088
chr16:67882081-67882345	-3.50831136447411	-4.13626285248431	-3.85661226536161	-3.50872751003531	-4.3821350502607	-4.05180341098996	-4.70784674814865	-4.18980584230859	-4.2117171327757	-4.78071203827516
chr16:67951786-67952050	0	0	0	0	0	0.755019289539261	-1.27701935154713	-0.361735880964175	-0.910549384085901	-1.89196181747758
chr16:68084828-68085092	-1.51943055165463	-2.29941821170711	-1.33044533013073	-1.45716725816693	-1.48820388329278	-2.2672214976502	-2.79420614601637	-2.2439685305715	-2.47374853492544	-2.01306009122719
chr16:68202415-68202679	0	0	0	0	0	-2.14502846438115	-1.43798942645309	-0.335242691298329	-0.982942010337575	-1.76885618527288
chr16:68345230-68345494	-1.61366910602529	-0.57302523306439	-2.64028625596191	-2.88503873574098	-1.87454189818986	-1.10373619216012	-0.666453296936696	-2.31214310867188	-2.95953285633233	-1.63443497046802
chr16:68387871-68388135	-0.228801217658422	-0.512427629738383	0.776616466937779	0.893514651114131	-1.21331116801873	-0.612660345971854	-1.03453916664399	0.481702397048867	0.277934364292974	-1.49114883742369
chr16:68893896-68894160	-0.632671399075149	0.405263301276031	-0.188381216254376	-0.124163122219918	-0.429239864352788	-0.975628354664794	-0.202628746674869	-0.73502137549372	-0.803791381444228	-0.807086294561008
chr16:68900235-68900499	0.00207275584178347	0.162914884870784	0.349781498728868	0.256939873652105	0.121460265850344	-0.0904625135951215	-0.208681332876627	0.132740309425192	-0.0748827625443713	-0.102069236709964
chr16:69064784-69065048	-0.146976484572262	-2.59747047046702	-1.49663756079761	-2.17391677350881	-1.52750736795864	-0.393139215333741	-2.63472169302179	-1.41180814034906	-2.42779891448426	-1.24707245251355
chr16:69316248-69316512	-0.248745087664078	1.2202435304636	-0.0149896354223604	0.0201881898572765	-0.176572057247513	-0.540208665905448	0.835678621099005	-0.496786571355336	-0.505390624649295	-0.606054282918683
chr16:69394228-69394492	-0.578352057792107	-0.160237857674132	0.310423537641793	-0.310395533697351	-0.367845827859827	-0.821876286579292	-0.357818322386983	0.146013474218192	-0.754166367733744	-0.746637213500885
chr16:70361469-70361733	-1.36272990759924	-1.44554213440559	-1.11904455644115	-0.97345511914255	-0.797988620400868	-1.26101877310168	-1.55483775820427	-1.14573221862651	-1.15924521288432	-0.675333679220892
chr16:70512180-70512444	-0.92996604830239	-1.01142496562051	-0.877154918725191	-0.607837638436829	-1.1291840804681	-1.05143164345926	-1.40922250206536	-1.24250635721144	-1.14293858880167	-1.3691945434797
chr16:70726184-70726448	-0.886578585962196	-0.105716479119463	-0.569959767537516	-0.0458365479675849	0.153967116363142	-2.2387532798679	-1.46271496126363	-1.80807153749073	-1.29578305435803	-0.498518884884959
chr16:71576265-71576529	0.242422206298313	1.96634891604666	0.0228708687857467	0.0553252542723165	0.397666350349442	-0.318203417635233	1.22829665560633	-0.54964155594578	-0.709764838703378	-0.25938503197562
chr16:71585407-71585671	-0.714034508408374	-0.650432440468628	-0.607985659371906	-1.13256843531879	-1.16565645267735	-0.317916359619447	-0.434019787469933	-0.397316015179399	-0.852798075422026	-0.89391776711224
chr16:71600622-71600886	-0.151956611672277	-0.109732179467355	0.646457337452553	-0.311819929344841	-0.00895927883786826	-0.375710980052134	-0.57326845562573	0.305733351176797	-0.890884481822871	-0.186352126940048
chr16:71854856-71855120	0.070171763509451	1.16276675452403	0.0228015542399891	0.719426624242256	0.688880353661426	-0.0289892641172018	0.84477264839157	-0.261560393516245	0.388326242690779	0.593888179461037
chr16:72050534-72050798	0	0	0	0	0	-1.10159191282035	-1.7118527305396	-1.26909266236901	-2.85120591404153	-0.669526405954101
chr16:72051551-72051815	-0.90456933347816	-0.544428347007552	-1.05226373942215	-0.844736659553765	-1.14171980546493	-0.255056202271757	-0.0872858542535353	-0.397461866033402	-0.144007978164639	-0.582832809470641
chr16:72055262-72055526	-0.640516940991486	-1.36396314004732	-0.404819901124527	-1.16266666831265	0.724324272429015	-1.15443632946801	-1.841860797436	-0.915340850963557	-1.64441547399441	0.36505386904469
chr16:72055792-72056056	0.460873273053705	0.619205202189034	0.353142087992413	0.420793447859069	0.601089782080525	0.306111531938343	0.184519047770264	0.0106303250825712	0.0568999103960684	0.445389223724281
chr16:72085305-72085569	-0.192683461021332	-0.317491509632044	-0.617079433062281	-0.785742471155343	-0.705569321376072	-0.130555362000539	-0.430251838473599	-0.582472309092302	-0.772723653433535	-0.572651259785922
chr16:7270687-7270951	0.881505978302647	1.11310707049841	1.28236491206496	1.22473298768702	1.11102686484716	1.27424457060837	1.39496351499734	1.58540959050488	1.507577402562	1.53632258317634
chr16:72962454-72962718	-0.0307627780469641	-0.936150813456075	0.156216688881814	0.116500627316944	-0.0762087851572473	-0.606377791773427	-1.59001344616759	-0.508442865058128	-0.662561189191021	-0.355316627164183
